almost_search, 10, Time/s, 0.103,50
almost_search, 10, Time/s, 0.105,50
almost_search, 20, Time/s, 0.166,50
almost_search, 20, Time/s, 0.169,50
almost_search, 30, Time/s, 0.171,50
almost_search, 30, Time/s, 0.174,50
almost_search, 40, Time/s, 0.203,50
almost_search, 40, Time/s, 0.206,50
almost_search, 50, Time/s, 0.229,50
almost_search, 50, Time/s, 0.232,50
almost_search, 60, Time/s, 0.223,50
almost_search, 60, Time/s, 0.226,50
almost_search, 70, Time/s, 0.284,50
almost_search, 70, Time/s, 0.287,50
almost_search, 80, Time/s, 0.302,50
almost_search, 80, Time/s, 0.304,50
almost_search, 90, Time/s, 0.324,50
almost_search, 90, Time/s, 0.327,50
almost_search, 100, Time/s, 0.295,50
almost_search, 100, Time/s, 0.297,50
almost_search_opt, 10, Time/s, 0.096,50
almost_search_opt, 10, Time/s, 0.099,50
almost_search_opt, 20, Time/s, 0.136,50
almost_search_opt, 20, Time/s, 0.138,50
almost_search_opt, 30, Time/s, 0.164,50
almost_search_opt, 30, Time/s, 0.166,50
almost_search_opt, 40, Time/s, 0.167,50
almost_search_opt, 40, Time/s, 0.170,50
almost_search_opt, 50, Time/s, 0.194,50
almost_search_opt, 50, Time/s, 0.197,50
almost_search_opt, 60, Time/s, 0.204,50
almost_search_opt, 60, Time/s, 0.207,50
almost_search_opt, 70, Time/s, 0.248,50
almost_search_opt, 70, Time/s, 0.251,50
almost_search_opt, 80, Time/s, 0.231,50
almost_search_opt, 80, Time/s, 0.234,50
almost_search_opt, 90, Time/s, 0.242,50
almost_search_opt, 90, Time/s, 0.245,50
almost_search_opt, 100, Time/s, 0.267,50
almost_search_opt, 100, Time/s, 0.271,50
